,subject,OE,TH,OE_TH,TW,PR,OR,TOT,CRD,GRD,PTS1,PTS2
3247,214441,035/050,035/050,070/100,--,--,--,70,04,A+,09,36
3248,214442,026/050,20$/050,046/100,--,--,--,46,04,C,05,20
3249,214443,036/050,026/050,062/100,--,--,--,62,04,A,08,32
3250,214444,032/050,025/050,057/100,--,--,--,57,04,B+,07,28
3251,214445,034/050,035/050,069/100,--,--,--,69,04,A,08,32
3252,214446,--,--,--,020/025,028/050,--,64,01,A,08,08
3253,214447,--,--,--,022/025,035/050,--,76,02,A+,09,18
3254,214448,--,--,--,024/025,036/050,--,80,01,O,10,10
3255,214449,--,--,--,024/025,--,--,96,01,O,10,10
3256,207003,026/050,023/050,049/100,--,--,--,49,04,C,05,20
3257,207003,--,--,--,017/025,--,--,68,01,A,08,08
3258,214450,035/050,027/050,062/100,--,--,--,62,03,A,08,24
3259,214451,021/050,016/050,037/100,--,--,--,FF,04,F,00,00
3260,214452,030/050,20$/050,050/100,--,--,--,50,04,B,06,24
3261,214453,042/050,020/050,062/100,--,--,--,62,04,A,08,32
3262,214454,--,--,--,016/025,031/050,--,62,02,A,08,16
3263,214455,--,--,--,017/025,039/050,--,74,02,A+,09,18
3264,214456,--,--,--,017/025,044/050,--,81,01,O,10,10
3265,214458,--,--,--,PP,--,--,PP,00,P,00,00
3266,214441,028/050,025/050,053/100,--,--,--,53,04,B,06,24
3267,214442,028/050,031/050,059/100,--,--,--,59,04,B+,07,28
3268,214443,031/050,026/050,057/100,--,--,--,57,04,B+,07,28
3269,214444,025/050,042/050,067/100,--,--,--,67,04,A,08,32
3270,214445,028/050,036/050,064/100,--,--,--,64,04,A,08,32
3271,214446,--,--,--,023/025,042/050,--,86,01,O,10,10
3272,214447,--,--,--,023/025,039/050,--,82,02,O,10,20
3273,214448,--,--,--,024/025,040/050,--,85,01,O,10,10
3274,214449,--,--,--,023/025,--,--,92,01,O,10,10
3275,202054A,--,--,--,PP,--,--,PP,00,P,00,00
3276,207003,034/050,022/050,056/100,--,--,--,56,04,B+,07,28
3277,207003,--,--,--,016/025,--,--,64,01,A,08,08
3278,214450,033/050,029/050,062/100,--,--,--,62,03,A,08,24
3279,214451,018/050,22$/050,040/100,--,--,--,40,04,P,04,16
3280,214452,034/050,021/050,055/100,--,--,--,55,04,B+,07,28
3281,214453,028/050,022/050,050/100,--,--,--,50,04,B,06,24
3282,214454,--,--,--,021/025,035/050,--,74,02,A+,09,18
3283,214455,--,--,--,020/025,041/050,--,81,02,O,10,20
3284,214456,--,--,--,023/025,042/050,--,86,01,O,10,10
3285,210258D,--,--,--,PP,--,--,PP,00,P,00,00
3286,210250,--,--,--,PP,--,--,PP,00,P,00,00
3287,214441,026/050,20$/050,046/100,--,--,--,46,04,C,05,20
3288,214442,020/050,020/050,040/100,--,--,--,40,04,P,04,16
3289,214443,023/050,030/050,053/100,--,--,--,53,04,B,06,24
3290,214444,022/050,022/050,044/100,--,--,--,44,04,P,04,16
3291,214445,031/050,020/050,051/100,--,--,--,51,04,B,06,24
3292,214446,--,--,--,019/025,020/050,--,52,01,B,06,06
3293,214447,--,--,--,021/025,028/050,--,65,02,A,08,16
3294,214448,--,--,--,020/025,030/050,--,66,01,A,08,08
3295,214449,--,--,--,022/025,--,--,88,01,O,10,10
3296,207003,017/050,23$/050,040/100,--,--,--,40,04,P,04,16
3297,207003,--,--,--,019/025,--,--,76,01,A+,09,09
3298,214450,021/050,023/050,044/100,--,--,--,44,03,P,04,12
3299,214451,023/050,020/050,043/100,--,--,--,43,04,P,04,16
3300,214452,023/050,20$/050,043/100,--,--,--,43,04,P,04,16
3301,214453,026/050,024/050,050/100,--,--,--,50,04,B,06,24
3302,214454,--,--,--,018/025,025/050,--,57,02,B+,07,14
3303,214455,--,--,--,018/025,022/050,--,53,02,B,06,12
3304,214456,--,--,--,018/025,020/050,--,50,01,B,06,06
3305,214458,--,--,--,PP,--,--,PP,00,P,00,00
3306,210250,--,--,--,PP,--,--,PP,00,P,00,00
3307,214441,016/050,24$/050,040/100,--,--,--,40,04,P,04,16
3308,214442,027/050,023/050,050/100,--,--,--,50,04,B,06,24
3309,214443,034/050,020/050,054/100,--,--,--,54,04,B,06,24
3310,214444,024/050,021/050,045/100,--,--,--,45,04,C,05,20
3311,214445,034/050,020/050,054/100,--,--,--,54,04,B,06,24
3312,214446,--,--,--,021/025,039/050,--,80,01,O,10,10
3313,214447,--,--,--,021/025,038/050,--,78,02,A+,09,18
3314,214448,--,--,--,021/025,022/050,--,57,01,B+,07,07
3315,214449,--,--,--,020/025,--,--,80,01,O,10,10
3316,207003,019/050,029/050,048/100,--,--,--,48,04,C,05,20
3317,207003,--,--,--,020/025,--,--,80,01,O,10,10
3318,214450,028/050,023/050,051/100,--,--,--,51,03,B,06,18
3319,214451,031/050,021/050,052/100,--,--,--,52,04,B,06,24
3320,214452,024/050,020/050,044/100,--,--,--,44,04,P,04,16
3321,214453,022/050,025/050,047/100,--,--,--,47,04,C,05,20
3322,214454,--,--,--,020/025,032/050,--,69,02,A,08,16
3323,214455,--,--,--,021/025,040/050,--,81,02,O,10,20
3324,214456,--,--,--,019/025,041/050,--,80,01,O,10,10
3325,214458,--,--,--,PP,--,--,PP,00,P,00,00
3326,214441,039/050,035/050,074/100,--,--,--,74,04,A+,09,36
3327,214442,033/050,026/050,059/100,--,--,--,59,04,B+,07,28
3328,214443,035/050,032/050,067/100,--,--,--,67,04,A,08,32
3329,214444,039/050,026/050,065/100,--,--,--,65,04,A,08,32
3330,214445,032/050,031/050,063/100,--,--,--,63,04,A,08,32
3331,214446,--,--,--,023/025,035/050,--,77,01,A+,09,09
3332,214447,--,--,--,023/025,042/050,--,86,02,O,10,20
3333,214448,--,--,--,023/025,043/050,--,88,01,O,10,10
3334,214449,--,--,--,022/025,--,--,88,01,O,10,10
3335,202054A,--,--,--,PP,--,--,PP,00,P,00,00
3336,207003,046/050,030/050,076/100,--,--,--,76,04,A+,09,36
3337,207003,--,--,--,021/025,--,--,84,01,O,10,10
3338,214450,039/050,033/050,072/100,--,--,--,72,03,A+,09,27
3339,214451,029/050,025/050,054/100,--,--,--,54,04,B,06,24
3340,214452,036/050,040/050,076/100,--,--,--,76,04,A+,09,36
3341,214453,044/050,036/050,080/100,--,--,--,80,04,O,10,40
3342,214454,--,--,--,023/025,044/050,--,89,02,O,10,20
3343,214455,--,--,--,023/025,044/050,--,89,02,O,10,20
3344,214456,--,--,--,023/025,043/050,--,88,01,O,10,10
3345,210258D,--,--,--,PP,--,--,PP,00,P,00,00
3346,214441,026/050,030/050,056/100,--,--,--,56,04,B+,07,28
3347,214442,032/050,024/050,056/100,--,--,--,56,04,B+,07,28
3348,214443,020/050,021/050,041/100,--,--,--,41,04,P,04,16
3349,214444,022/050,031/050,053/100,--,--,--,53,04,B,06,24
3350,214445,032/050,022/050,054/100,--,--,--,54,04,B,06,24
3351,214446,--,--,--,021/025,030/050,--,68,01,A,08,08
3352,214447,--,--,--,018/025,030/050,--,64,02,A,08,16
3353,214448,--,--,--,018/025,028/050,--,61,01,A,08,08
3354,214449,--,--,--,017/025,--,--,68,01,A,08,08
3355,202054A,--,--,--,PP,--,--,PP,00,P,00,00
3356,207003,030/050,014/050,044/100,--,--,--,FF,04,F,00,00
3357,207003,--,--,--,020/025,--,--,80,01,O,10,10
3358,214450,027/050,021/050,048/100,--,--,--,48,03,C,05,15
3359,214451,021/050,003/050,024/100,--,--,--,FF,04,F,00,00
3360,214452,030/050,013/050,043/100,--,--,--,FF,04,F,00,00
3361,214453,029/050,012/050,041/100,--,--,--,FF,04,F,00,00
3362,214454,--,--,--,018/025,021/050,--,52,02,B,06,12
3363,214455,--,--,--,018/025,030/050,--,64,02,A,08,16
3364,214456,--,--,--,018/025,039/050,--,76,01,A+,09,09
3365,210258A,--,--,--,PP,--,--,PP,00,P,00,00
3366,214441,031/050,040/050,071/100,--,--,--,71,04,A+,09,36
3367,214442,035/050,030/050,065/100,--,--,--,65,04,A,08,32
3368,214443,028/050,034/050,062/100,--,--,--,62,04,A,08,32
3369,214444,023/050,038/050,061/100,--,--,--,61,04,A,08,32
3370,214445,034/050,025/050,059/100,--,--,--,59,04,B+,07,28
3371,214446,--,--,--,022/025,032/050,--,72,01,A+,09,09
3372,214447,--,--,--,022/025,038/050,--,80,02,O,10,20
3373,214448,--,--,--,023/025,038/050,--,81,01,O,10,10
3374,214449,--,--,--,020/025,--,--,80,01,O,10,10
3375,202054A,--,--,--,PP,--,--,PP,00,P,00,00
3376,207003,040/050,038/050,078/100,--,--,--,78,04,A+,09,36
3377,207003,--,--,--,022/025,--,--,88,01,O,10,10
3378,214450,033/050,031/050,064/100,--,--,--,64,03,A,08,24
3379,214451,021/050,013/050,034/100,--,--,--,FF,04,F,00,00
3380,214452,029/050,034/050,063/100,--,--,--,63,04,A,08,32
3381,214453,035/050,032/050,067/100,--,--,--,67,04,A,08,32
3382,214454,--,--,--,022/025,035/050,--,76,02,A+,09,18
3383,214455,--,--,--,023/025,044/050,--,89,02,O,10,20
3384,214456,--,--,--,023/025,040/050,--,84,01,O,10,10
3385,210258D,--,--,--,PP,--,--,PP,00,P,00,00
3386,214441,025/050,024/050,049/100,--,--,--,49,04,C,05,20
3387,214442,015/050,025/050,040/100,--,--,--,40,04,P,04,16
3388,214443,024/050,021/050,045/100,--,--,--,45,04,C,05,20
3389,214444,024/050,022/050,046/100,--,--,--,46,04,C,05,20
3390,214445,025/050,020/050,045/100,--,--,--,45,04,C,05,20
3391,214446,--,--,--,022/025,028/050,--,66,01,A,08,08
3392,214447,--,--,--,022/025,034/050,--,74,02,A+,09,18
3393,214448,--,--,--,021/025,037/050,--,77,01,A+,09,09
3394,214449,--,--,--,020/025,--,--,80,01,O,10,10
3395,202054A,--,--,--,PP,--,--,PP,00,P,00,00
3396,207003,042/050,030/050,072/100,--,--,--,72,04,A+,09,36
3397,207003,--,--,--,020/025,--,--,80,01,O,10,10
3398,214450,024/050,026/050,050/100,--,--,--,50,03,B,06,18
3399,214451,024/050,001/050,025/100,--,--,--,FF,04,F,00,00
3400,214452,030/050,024/050,054/100,--,--,--,54,04,B,06,24
3401,214453,033/050,011/050,044/100,--,--,--,FF,04,F,00,00
3402,214454,--,--,--,019/025,029/050,--,64,02,A,08,16
3403,214455,--,--,--,022/025,044/050,--,88,02,O,10,20
3404,214456,--,--,--,020/025,042/050,--,82,01,O,10,10
3405,210258C,--,--,--,PP,--,--,PP,00,P,00,00
3406,214441,030/050,20$/050,050/100,--,--,--,50,04,B,06,24
3407,214442,016/050,029/050,045/100,--,--,--,45,04,C,05,20
3408,214443,022/050,009/050,031/100,--,--,--,FF,04,F,00,00
3409,214444,025/050,020/050,045/100,--,--,--,45,04,C,05,20
3410,214445,023/050,017/050,040/100,--,--,--,FF,04,F,00,00
3411,214446,--,--,--,021/025,032/050,--,70,01,A+,09,09
3412,214447,--,--,--,021/025,030/050,--,68,02,A,08,16
3413,214448,--,--,--,021/025,040/050,--,81,01,O,10,10
3414,214449,--,--,--,020/025,--,--,80,01,O,10,10
3415,202054A,--,--,--,PP,--,--,PP,00,P,00,00
3416,207003,022/050,009/050,031/100,--,--,--,FF,04,F,00,00
3417,207003,--,--,--,022/025,--,--,88,01,O,10,10
3418,214450,031/050,015/050,046/100,--,--,--,FF,03,F,00,00
3419,214451,020/050,003/050,023/100,--,--,--,FF,04,F,00,00
3420,214452,035/050,012/050,047/100,--,--,--,FF,04,F,00,00
3421,214453,033/050,005/050,038/100,--,--,--,FF,04,F,00,00
3422,214454,--,--,--,021/025,035/050,--,74,02,A+,09,18
3423,214455,--,--,--,021/025,034/050,--,73,02,A+,09,18
3424,214456,--,--,--,019/025,042/050,--,81,01,O,10,10
3425,210258D,--,--,--,PP,--,--,PP,00,P,00,00
3426,214441,032/050,028/050,060/100,--,--,--,60,04,A,08,32
3427,214442,032/050,026/050,058/100,--,--,--,58,04,B+,07,28
3428,214443,038/050,028/050,066/100,--,--,--,66,04,A,08,32
3429,214444,019/050,032/050,051/100,--,--,--,51,04,B,06,24
3430,214445,030/050,020/050,050/100,--,--,--,50,04,B,06,24
3431,214446,--,--,--,022/025,021/050,--,57,01,B+,07,07
3432,214447,--,--,--,023/025,033/050,--,74,02,A+,09,18
3433,214448,--,--,--,023/025,046/050,--,92,01,O,10,10
3434,214449,--,--,--,021/025,--,--,84,01,O,10,10
3435,202054A,--,--,--,PP,--,--,PP,00,P,00,00
3436,207003,046/050,036/050,082/100,--,--,--,82,04,O,10,40
3437,207003,--,--,--,019/025,--,--,76,01,A+,09,09
3438,214450,034/050,028/050,062/100,--,--,--,62,03,A,08,24
3439,214451,023/050,009/050,032/100,--,--,--,FF,04,F,00,00
3440,214452,034/050,035/050,069/100,--,--,--,69,04,A,08,32
3441,214453,036/050,028/050,064/100,--,--,--,64,04,A,08,32
3442,214454,--,--,--,021/025,030/050,--,68,02,A,08,16
3443,214455,--,--,--,022/025,040/050,--,82,02,O,10,20
3444,214456,--,--,--,021/025,040/050,--,81,01,O,10,10
3445,210258D,--,--,--,PP,--,--,PP,00,P,00,00
3446,214441,031/050,035/050,066/100,--,--,--,66,04,A,08,32
3447,214442,032/050,029/050,061/100,--,--,--,61,04,A,08,32
3448,214443,039/050,033/050,072/100,--,--,--,72,04,A+,09,36
3449,214444,036/050,029/050,065/100,--,--,--,65,04,A,08,32
3450,214445,028/050,022/050,050/100,--,--,--,50,04,B,06,24
3451,214446,--,--,--,020/025,027/050,--,62,01,A,08,08
3452,214447,--,--,--,020/025,035/050,--,73,02,A+,09,18
3453,214448,--,--,--,019/025,040/050,--,78,01,A+,09,09
3454,214449,--,--,--,020/025,--,--,80,01,O,10,10
3455,202054A,--,--,--,PP,--,--,PP,00,P,00,00
3456,207003,035/050,038/050,073/100,--,--,--,73,04,A+,09,36
3457,207003,--,--,--,019/025,--,--,76,01,A+,09,09
3458,214450,039/050,031/050,070/100,--,--,--,70,03,A+,09,27
3459,214452,028/050,037/050,065/100,--,--,--,65,04,A,08,32
3460,214453,037/050,034/050,071/100,--,--,--,71,04,A+,09,36
3461,214454,--,--,--,020/025,025/050,--,60,02,A,08,16
3462,214455,--,--,--,018/025,041/050,--,78,02,A+,09,18
3463,214456,--,--,--,019/025,040/050,--,78,01,A+,09,09
3464,210258C,--,--,--,PP,--,--,PP,00,P,00,00
3465,214441,036/050,047/050,083/100,--,--,--,83,04,O,10,40
3466,214442,034/050,031/050,065/100,--,--,--,65,04,A,08,32
3467,214443,035/050,033/050,068/100,--,--,--,68,04,A,08,32
3468,214444,027/050,036/050,063/100,--,--,--,63,04,A,08,32
3469,214445,030/050,027/050,057/100,--,--,--,57,04,B+,07,28
3470,214446,--,--,--,024/025,043/050,--,89,01,O,10,10
3471,214447,--,--,--,024/025,045/050,--,92,02,O,10,20
3472,214448,--,--,--,024/025,047/050,--,94,01,O,10,10
3473,214449,--,--,--,023/025,--,--,92,01,O,10,10
3474,202054A,--,--,--,PP,--,--,PP,00,P,00,00
3475,207003,044/050,041/050,085/100,--,--,--,85,04,O,10,40
3476,207003,--,--,--,022/025,--,--,88,01,O,10,10
3477,214450,035/050,038/050,073/100,--,--,--,73,03,A+,09,27
3478,214452,041/050,034/050,075/100,--,--,--,75,04,A+,09,36
3479,214453,039/050,032/050,071/100,--,--,--,71,04,A+,09,36
3480,214454,--,--,--,023/025,046/050,--,92,02,O,10,20
3481,214455,--,--,--,023/025,045/050,--,90,02,O,10,20
3482,214456,--,--,--,023/025,043/050,--,88,01,O,10,10
3483,210258D,--,--,--,PP,--,--,PP,00,P,00,00
3484,214441,022/050,022/050,044/100,--,--,--,44,04,P,04,16
3485,214442,030/050,024/050,054/100,--,--,--,54,04,B,06,24
3486,214443,028/050,021/050,049/100,--,--,--,49,04,C,05,20
3487,214444,028/050,037/050,065/100,--,--,--,65,04,A,08,32
3488,214445,024/050,020/050,044/100,--,--,--,44,04,P,04,16
3489,214446,--,--,--,021/025,024/050,--,60,01,A,08,08
3490,214447,--,--,--,022/025,028/050,--,66,02,A,08,16
3491,214448,--,--,--,022/025,038/050,--,80,01,O,10,10
3492,214449,--,--,--,019/025,--,--,76,01,A+,09,09
3493,202054A,--,--,--,PP,--,--,PP,00,P,00,00
3494,207003,038/050,031/050,069/100,--,--,--,69,04,A,08,32
3495,207003,--,--,--,016/025,--,--,64,01,A,08,08
3496,214450,035/050,031/050,066/100,--,--,--,66,03,A,08,24
3497,214451,024/050,006/050,030/100,--,--,--,FF,04,F,00,00
3498,214452,029/050,031/050,060/100,--,--,--,60,04,A,08,32
3499,214453,032/050,021/050,053/100,--,--,--,53,04,B,06,24
3500,214454,--,--,--,020/025,009/050,--,FF,02,F,00,00
3501,214455,--,--,--,021/025,024/050,--,60,02,A,08,16
3502,214456,--,--,--,019/025,041/050,--,80,01,O,10,10
3503,210258D,--,--,--,PP,--,--,PP,00,P,00,00
3504,214441,033/050,024/050,057/100,--,--,--,57,04,B+,07,28
3505,214442,020/050,022/050,042/100,--,--,--,42,04,P,04,16
3506,214443,033/050,022/050,055/100,--,--,--,55,04,B+,07,28
3507,214444,022/050,030/050,052/100,--,--,--,52,04,B,06,24
3508,214445,020/050,023/050,043/100,--,--,--,43,04,P,04,16
3509,214446,--,--,--,020/025,026/050,--,61,01,A,08,08
3510,214447,--,--,--,020/025,021/050,--,54,02,B,06,12
3511,214448,--,--,--,019/025,035/050,--,72,01,A+,09,09
3512,214449,--,--,--,018/025,--,--,72,01,A+,09,09
3513,202054A,--,--,--,PP,--,--,PP,00,P,00,00
3514,207003,033/050,034/050,067/100,--,--,--,67,04,A,08,32
3515,207003,--,--,--,020/025,--,--,80,01,O,10,10
3516,214450,033/050,025/050,058/100,--,--,--,58,03,B+,07,21
3517,214451,021/050,008/050,029/100,--,--,--,FF,04,F,00,00
3518,214452,024/050,028/050,052/100,--,--,--,52,04,B,06,24
3519,214453,017/050,013/050,030/100,--,--,--,FF,04,F,00,00
3520,214454,--,--,--,020/025,020/050,--,53,02,B,06,12
3521,214455,--,--,--,018/025,038/050,--,74,02,A+,09,18
3522,214456,--,--,--,019/025,036/050,--,73,01,A+,09,09
3523,210258A,--,--,--,PP,--,--,PP,00,P,00,00
3524,210250,--,--,--,PP,--,--,PP,00,P,00,00
3525,214441,027/050,020/050,047/100,--,--,--,47,04,C,05,20
3526,214442,034/050,024/050,058/100,--,--,--,58,04,B+,07,28
3527,214443,027/050,031/050,058/100,--,--,--,58,04,B+,07,28
3528,214444,021/050,020/050,041/100,--,--,--,41,04,P,04,16
3529,214445,025/050,021/050,046/100,--,--,--,46,04,C,05,20
3530,214446,--,--,--,016/025,027/050,--,57,01,B+,07,07
3531,214447,--,--,--,019/025,032/050,--,68,02,A,08,16
3532,214448,--,--,--,018/025,021/050,--,52,01,B,06,06
3533,214449,--,--,--,018/025,--,--,72,01,A+,09,09
3534,207003,035/050,024/050,059/100,--,--,--,59,04,B+,07,28
3535,207003,--,--,--,020/025,--,--,80,01,O,10,10
3536,214450,023/050,026/050,049/100,--,--,--,49,03,C,05,15
3537,214451,021/050,021/050,042/100,--,--,--,42,04,P,04,16
3538,214452,026/050,025/050,051/100,--,--,--,51,04,B,06,24
3539,214453,038/050,023/050,061/100,--,--,--,61,04,A,08,32
3540,214454,--,--,--,018/025,034/050,--,69,02,A,08,16
3541,214455,--,--,--,020/025,033/050,--,70,02,A+,09,18
3542,214456,--,--,--,019/025,025/050,--,58,01,B+,07,07
3543,214458,--,--,--,PP,--,--,PP,00,P,00,00
3544,214441,031/050,035/050,066/100,--,--,--,66,04,A,08,32
3545,214442,035/050,025/050,060/100,--,--,--,60,04,A,08,32
3546,214443,025/050,031/050,056/100,--,--,--,56,04,B+,07,28
3547,214444,036/050,037/050,073/100,--,--,--,73,04,A+,09,36
3548,214445,030/050,030/050,060/100,--,--,--,60,04,A,08,32
3549,214446,--,--,--,023/025,035/050,--,77,01,A+,09,09
3550,214447,--,--,--,023/025,039/050,--,82,02,O,10,20
3551,214448,--,--,--,023/025,043/050,--,88,01,O,10,10
3552,214449,--,--,--,021/025,--,--,84,01,O,10,10
3553,202054A,--,--,--,PP,--,--,PP,00,P,00,00
3554,207003,046/050,047/050,093/100,--,--,--,93,04,O,10,40
3555,207003,--,--,--,020/025,--,--,80,01,O,10,10
3556,214450,032/050,031/050,063/100,--,--,--,63,03,A,08,24
3557,214451,025/050,023/050,048/100,--,--,--,48,04,C,05,20
3558,214452,034/050,042/050,076/100,--,--,--,76,04,A+,09,36
3559,214454,--,--,--,022/025,032/050,--,72,02,A+,09,18
3560,214455,--,--,--,022/025,044/050,--,88,02,O,10,20
3561,214456,--,--,--,021/025,040/050,--,81,01,O,10,10
3562,210258A,--,--,--,PP,--,--,PP,00,P,00,00
3563,214441,027/050,021/050,048/100,--,--,--,48,04,C,05,20
3564,214442,037/050,020/050,057/100,--,--,--,57,04,B+,07,28
3565,214443,029/050,022/050,051/100,--,--,--,51,04,B,06,24
3566,214444,029/050,032/050,061/100,--,--,--,61,04,A,08,32
3567,214445,030/050,024/050,054/100,--,--,--,54,04,B,06,24
3568,214446,--,--,--,022/025,038/050,--,80,01,O,10,10
3569,214447,--,--,--,022/025,038/050,--,80,02,O,10,20
3570,214448,--,--,--,023/025,042/050,--,86,01,O,10,10
3571,214449,--,--,--,021/025,--,--,84,01,O,10,10
3572,202054A,--,--,--,PP,--,--,PP,00,P,00,00
3573,207003,041/050,030/050,071/100,--,--,--,71,04,A+,09,36
3574,207003,--,--,--,020/025,--,--,80,01,O,10,10
3575,214450,028/050,028/050,056/100,--,--,--,56,03,B+,07,21
3576,214451,022/050,013/050,035/100,--,--,--,FF,04,F,00,00
3577,214452,027/050,034/050,061/100,--,--,--,61,04,A,08,32
3578,214453,027/050,026/050,053/100,--,--,--,53,04,B,06,24
3579,214454,--,--,--,022/025,035/050,--,76,02,A+,09,18
3580,214455,--,--,--,020/025,043/050,--,84,02,O,10,20
3581,214456,--,--,--,020/025,042/050,--,82,01,O,10,10
3582,210258D,--,--,--,PP,--,--,PP,00,P,00,00
3583,214441,026/050,023/050,049/100,--,--,--,49,04,C,05,20
3584,214442,030/050,020/050,050/100,--,--,--,50,04,B,06,24
3585,214443,035/050,025/050,060/100,--,--,--,60,04,A,08,32
3586,214444,020/050,033/050,053/100,--,--,--,53,04,B,06,24
3587,214445,026/050,025/050,051/100,--,--,--,51,04,B,06,24
3588,214446,--,--,--,022/025,035/050,--,76,01,A+,09,09
3589,214447,--,--,--,022/025,038/050,--,80,02,O,10,20
3590,214448,--,--,--,021/025,033/050,--,72,01,A+,09,09
3591,214449,--,--,--,020/025,--,--,80,01,O,10,10
3592,202054A,--,--,--,PP,--,--,PP,00,P,00,00
3593,207003,035/050,040/050,075/100,--,--,--,75,04,A+,09,36
3594,207003,--,--,--,019/025,--,--,76,01,A+,09,09
3595,214450,030/050,023/050,053/100,--,--,--,53,03,B,06,18
3596,214451,026/050,006/050,032/100,--,--,--,FF,04,F,00,00
3597,214452,028/050,035/050,063/100,--,--,--,63,04,A,08,32
3598,214453,037/050,030/050,067/100,--,--,--,67,04,A,08,32
3599,214454,--,--,--,020/025,030/050,--,66,02,A,08,16
3600,214455,--,--,--,021/025,043/050,--,85,02,O,10,20
3601,214456,--,--,--,020/025,040/050,--,80,01,O,10,10
3602,210258A,--,--,--,PP,--,--,PP,00,P,00,00
3603,214441,021/050,021/050,042/100,--,--,--,42,04,P,04,16
3604,214442,019/050,21$/050,040/100,--,--,--,40,04,P,04,16
3605,214443,017/050,012/050,029/100,--,--,--,FF,04,F,00,00
3606,214444,019/050,025/050,044/100,--,--,--,44,04,P,04,16
3607,214445,019/050,027/050,046/100,--,--,--,46,04,C,05,20
3608,214446,--,--,--,021/025,020/050,--,54,01,B,06,06
3609,214447,--,--,--,020/025,026/050,--,61,02,A,08,16
3610,214448,--,--,--,020/025,023/050,--,57,01,B+,07,07
3611,214449,--,--,--,019/025,--,--,76,01,A+,09,09
3612,202054A,--,--,--,PP,--,--,PP,00,P,00,00
3613,207003,021/050,003/050,024/100,--,--,--,FF,04,F,00,00
3614,207003,--,--,--,019/025,--,--,76,01,A+,09,09
3615,214450,023/050,031/050,054/100,--,--,--,54,03,B,06,18
3616,214451,020/050,002/050,022/100,--,--,--,FF,04,F,00,00
3617,214452,015/050,014/050,029/100,--,--,--,FF,04,F,00,00
3618,214453,022/050,020/050,042/100,--,--,--,42,04,P,04,16
3619,214454,--,--,--,020/025,028/050,--,64,02,A,08,16
3620,214455,--,--,--,019/025,038/050,--,76,02,A+,09,18
3621,214456,--,--,--,018/025,038/050,--,74,01,A+,09,09
3622,210258C,--,--,--,PP,--,--,PP,00,P,00,00
3623,214441,039/050,023/050,062/100,--,--,--,62,04,A,08,32
3624,214442,031/050,024/050,055/100,--,--,--,55,04,B+,07,28
3625,214443,035/050,028/050,063/100,--,--,--,63,04,A,08,32
3626,214444,042/050,028/050,070/100,--,--,--,70,04,A+,09,36
3627,214445,039/050,029/050,068/100,--,--,--,68,04,A,08,32
3628,214446,--,--,--,023/025,037/050,--,80,01,O,10,10
3629,214447,--,--,--,023/025,046/050,--,92,02,O,10,20
3630,214448,--,--,--,023/025,046/050,--,92,01,O,10,10
3631,214449,--,--,--,020/025,--,--,80,01,O,10,10
3632,202054A,--,--,--,PP,--,--,PP,00,P,00,00
3633,207003,035/050,036/050,071/100,--,--,--,71,04,A+,09,36
3634,207003,--,--,--,019/025,--,--,76,01,A+,09,09
3635,214450,035/050,035/050,070/100,--,--,--,70,03,A+,09,27
3636,214451,023/050,013/050,036/100,--,--,--,FF,04,F,00,00
3637,214452,042/050,028/050,070/100,--,--,--,70,04,A+,09,36
3638,214453,041/050,027/050,068/100,--,--,--,68,04,A,08,32
3639,214454,--,--,--,020/025,038/050,--,77,02,A+,09,18
3640,214455,--,--,--,020/025,040/050,--,80,02,O,10,20
3641,214456,--,--,--,020/025,040/050,--,80,01,O,10,10
3642,210258D,--,--,--,PP,--,--,PP,00,P,00,00
3643,214441,021/050,022/050,043/100,--,--,--,43,04,P,04,16
3644,214442,030/050,024/050,054/100,--,--,--,54,04,B,06,24
3645,214443,026/050,021/050,047/100,--,--,--,47,04,C,05,20
3646,214444,024/050,028/050,052/100,--,--,--,52,04,B,06,24
3647,214445,025/050,028/050,053/100,--,--,--,53,04,B,06,24
3648,214446,--,--,--,023/025,036/050,--,78,01,A+,09,09
3649,214447,--,--,--,023/025,036/050,--,78,02,A+,09,18
3650,214448,--,--,--,024/025,038/050,--,82,01,O,10,10
3651,214449,--,--,--,022/025,--,--,88,01,O,10,10
3652,202054A,--,--,--,PP,--,--,PP,00,P,00,00
3653,207003,040/050,028/050,068/100,--,--,--,68,04,A,08,32
3654,207003,--,--,--,023/025,--,--,92,01,O,10,10
3655,214450,031/050,027/050,058/100,--,--,--,58,03,B+,07,21
3656,214451,025/050,010/050,035/100,--,--,--,FF,04,F,00,00
3657,214452,027/050,021/050,048/100,--,--,--,48,04,C,05,20
3658,214453,028/050,021/050,049/100,--,--,--,49,04,C,05,20
3659,214454,--,--,--,022/025,036/050,--,77,02,A+,09,18
3660,214455,--,--,--,023/025,045/050,--,90,02,O,10,20
3661,214456,--,--,--,023/025,042/050,--,86,01,O,10,10
3662,210258C,--,--,--,PP,--,--,PP,00,P,00,00
3663,214441,017/050,005/050,022/100,--,--,--,FF,04,F,00,00
3664,214442,016/050,002/050,018/100,--,--,--,FF,04,F,00,00
3665,214443,022/050,021/050,043/100,--,--,--,43,04,P,04,16
3666,214444,029/050,028/050,057/100,--,--,--,57,04,B+,07,28
3667,214445,024/050,020/050,044/100,--,--,--,44,04,P,04,16
3668,214446,--,--,--,020/025,030/050,--,66,01,A,08,08
